Vehicle Type,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,Address,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID
Taxi,991,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,CHICAGO MEDALLION SEVEN LLC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Chicago Taxicab Management Inc.,991Taxi
Taxi,5781,ACTIVE,TOYOTA,CAMRY,2017,DARK GREEN,Gasoline,N,ABI'S TRANSPORTATION LLC,2532 W. WARREN BLVD.,CHICAGO,IL,60612,Independent1,Owner Manager,5781Taxi
Taxi,4560,VIOLATION,TOYOTA,CAMRY,2015,WHITE,Hybrid,N,AVEL EXPRESS INC.,5765 N. LINCOLN AVE.,CHICAGO,IL,60659,DIS-AFFILIATED,Owner Manager,4560Taxi
Taxi,5263,ACTIVE,FORD,ESCAPE,2012,CREAM/GREEN,Hybrid,N,NO JUSTICE CAB CO,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,Checker Taxi Association Co.,Owner-Operator,5263Taxi
Taxi,423,VIOLATION,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,SOMERS CAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,423Taxi
Taxi,3122,VIOLATION,FORD,ESCAPE,2011,WHITE,Hybrid,N,RAY CAB COMPANY,8001 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60619,EXPIRED AFFILIATION,Owner Manager,3122Taxi
Ambulance,5548,INACTIVE,FORD,E350,2010,WHITE,Gasoline,N,"ATI VANDENBERG AMBULANCE, INC.",8400 W. 183RD ST.,TINLEY PARK,IL,60477,,,5548Ambulance
Taxi,6259,VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,ZHANET CAB CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,6259Taxi
Taxi,361,REVOKED,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,BEHAJ INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659,DIS-AFFILIATED,Owner-Operator,361Taxi
Charter Sightseeing,7269,INACTIVE,NEOPLAN,TROLLEY,1984,RED/GREEN,Gasoline,N,"TRT TRANSPORTATION, INC.",4400 S. RACINE AVE.,CHICAGO,IL,60609,,,7269Charter Sightseeing
Charter Sightseeing,8910,RESERVED,FORD,E350,2012,BLACK,Gasoline,N,LIMO CORP OF CHICAGO INC,6166 W. HIGGINS AVE.,CHICAGO,IL,60630,,,8910Charter Sightseeing
Taxi,3530,VIOLATION,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,STEFANIE AND AUDREY CAB CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,3530Taxi
Taxi,1153,SURRENDER,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,ROYA CAB CO,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646,DIS-AFFILIATED,Owner Manager,1153Taxi
Taxi,5635,ACTIVE,TOYOTA,RAV4,2022,BLUE/WHITE,Hybrid,N,HYUN DAI TAXI CAB INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,5635Taxi
Ambulance,5056,INACTIVE,CHEVROLET,EXPRESS,2009,RED/WHITE,Gasoline,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",395 W. LAKE ST.,ELMHURST,IL,60126,,,5056Ambulance
Taxi,1483,ACTIVE,TOYOTA,CAMRY,2023,WHITE,Hybrid,N,KIZEYI LLC,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,1483Taxi
Taxi,4811,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,IMRAN KHAN CAB INC,5300 N. WESTERN AVE.,CHICAGO,IL,60625,Independent1,Owner Manager,4811Taxi
Taxi,5422,ACTIVE,TOYOTA,RAV4,2022,BLUE/WHITE,Hybrid,N,SIFAN INC.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,5422Taxi
Taxi,4042,VIOLATION,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,LONI'S TWO CAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,4042Taxi
Ambulance,5474,INACTIVE,FORD,E350,2007,WHITE/BLUE LETTERS,Gasoline,N,AMBULANCE TRANSPORTATION INC,8400 W. 183RD PL.,TINLEY PARK,IL,60487,,,5474Ambulance
Medicar,7643,INACTIVE,FORD,ECONOLINE,2008,WHITE,Gasoline,N,D AND R TRANSPORTATION INC,1965  GLENWOOD DYER RD.,LYNWOOD,IL,60411,,,7643Medicar
Taxi,3953,VIOLATION,NISSAN,ALTIMA,2011,WHITE,Hybrid,N,PULITZER TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630,DIS-AFFILIATED,Owner Manager,3953Taxi
Livery,7989,ACTIVE,CHEVROLET,SUBURBAN,2023,BLACK,Gasoline,N,B M LIMO SERVICES INC,5550 N. ELSTON AVE.,CHICAGO,IL,60630,,,7989Livery
Medicar,13631,INACTIVE,DODGE,GRAND CARAVAN,2011,SILVER,Compressed Natural Gas,N,"SCR MEDICAL TRANSPORTATION, INC.",8801 S. GREENWOOD AVE.,CHICAGO,IL,60619,,,13631Medicar
Taxi,1841,ACTIVE,TOYOTA,RAV4,2016,WHITE,Hybrid,N,AGARTHA M. BAFFOUR,7540 N. RIDGE BLVD.,CHICAGO,IL,60645,Globe Taxi Association Inc,Owner-Operator,1841Taxi
Charter Sightseeing,13461,INACTIVE,FORD,F650,1994,BLACK,Gasoline,N,"URSULA BIELSKI'S CHICAGO HAUNTINGS, INC.",3920 N. CLAREMENT AVE.,CHICAGO,IL,60618,,,13461Charter Sightseeing
Charter Sightseeing,9896,INACTIVE,FORD,E450,2007,BLACK,Gasoline,N,JKS LIMOUSINES LLC.,120 W. MADISON ST.,CHICAGO,IL,60602,,,9896Charter Sightseeing
Livery,7121,ACTIVE,CADILLAC,XTS,2019,BLACK,Gasoline,N,KARL COUCH,5701 N. SHERIDAN RD.,CHICAGO,IL,60660,,,7121Livery
Taxi,3611,VIOLATION,NISSAN,ALTIMA,2010,BLUE,Hybrid,N,LAIGHT TAXI CORP.,4536 N. ELSTON AVE.,CHICAGO,IL,60630,NORTHSTAR AFFILIATION,Star North Management LLC,3611Taxi
Livery,9057,ACTIVE,MERCEDES,BENZ,2021,BLACK,Gasoline,N,GUANA L STAMPS,3849 S. MICHIGAN AVE.,CHICAGO,IL,60653,,,9057Livery
Livery,70386,ACTIVE,CADILLAC,ESCALADE ESV,2023,BLACK,Gasoline,N,YOUBING MAO,3140 S. NORMAL AVE.,CHICAGO,IL,60616,,,70386Livery
Taxi,4946,ACTIVE,TOYOTA,PRIUS,2016,WHITE,Hybrid,N,GRANDPASS EXPRESS INCORPORATED,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,4946Taxi
Livery,8868,ACTIVE,LINCOLN,NAUTILUS,2021,BLACK,Gasoline,N,"DV & G ENTERPRISES, INC.",2940 N. RUTHERFORD AVE.,CHICAGO,IL,60634,,,8868Livery
Taxi,5538,VIOLATION,DODGE,GRAND CARAVAN,2013,WHITE,Flex Fuel,N,LEONA INC,3906 W. ARGYLE ST.,CHICAGO,IL,60625,DIS-AFFILIATED,Owner Manager,5538Taxi
Taxi,1857,ACTIVE,TOYOTA,CAMRY,2014,GRAY/WHITE,Hybrid,N,AKI EXPRESS INC.,7405 N. WESTERN AVE.,CHICAGO,IL,60645,Choice Taxi Association Inc,Owner Manager,1857Taxi
Taxi,3016,FORECLOSURE,TOYOTA,SIENNA,2019,WHITE,Gasoline,Y,DRAKE GLOBAL ENTERPRISES INC.,3452 N. ELSTON AVE.,CHICAGO,IL,60618,Top Cab Association,Owner Manager,3016Taxi
Taxi,6239,VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,"CHICAGO POLO XVII, INC",2617 S. WABASH AVE.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,6239Taxi
Taxi,4388,VIOLATION,TOYOTA,CAMRY,2012,WHITE,Hybrid,N,7TH AVENUE TAXI CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,4388Taxi
Medicar,7479,INACTIVE,FORD,E250,2010,WHITE,Gasoline,N,MEDICAL EXPRESS AMBULANCE SERV,5650 W. HOWARD ST.,SKOKIE,IL,60077,,,7479Medicar
Taxi,2064,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Gasoline,N,TRAZ TAXI CORP,7509 N. SHERIDAN RD.,CHICAGO,IL,60626,Independent1,Owner Manager,2064Taxi
Taxi,5639,ACTIVE,TOYOTA,PRIUS,2015,YELLOW,Hybrid,N,ANK CAB INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,Yellow Cab Association,Owner Manager,5639Taxi
Taxi,4588,ACTIVE,TOYOTA,CAMRY,2012,BLUE/WHITE,Hybrid,N,JBL Express Inc.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",4588Taxi
Taxi,2829,VIOLATION,TOYOTA,PRIUS,2016,WHITE,Hybrid,N,JULY CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,2829Taxi
Taxi,2833,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,CHIEFY CAB CO,2202 N. ROCKWELL ST.,CHICAGO,IL,60647,Flash Cab Co,Chicago Taxicab Management Inc.,2833Taxi
Taxi,2089,ACTIVE,TOYOTA,COROLLA,2017,WHITE,Hybrid,N,HANZILA KHAN INC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,2089Taxi
Livery,7461,ACTIVE,POLARIS,GEM E6,2019,BLACK,Electric,N,SHEP & COMPANY LLC,4720 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60615,,,7461Livery
Livery,70840,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,,70840Livery
Taxi,6278,VIOLATION,TOYOTA,PRIUS,2014,WHITE,Hybrid,N,SCORPION CAB CO.,2617 S. WABASH AVE.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,6278Taxi
Taxi,5393,ACTIVE,TOYOTA,CAMRY,2022,WHITE,Gasoline,N,"IRKLENAR, INC.",5509 N. MANGO AVE.,CHICAGO,IL,60630,Independent2,Owner-Operator,5393Taxi
Livery,7886,ACTIVE,LINCOLN,NAVIGATOR L,2021,BLACK,Gasoline,N,MOHAMMAD FAROOQ,2818 W. GRANVILLE AVE.,CHICAGO,IL,60659,,,7886Livery
Livery,8167,ACTIVE,LINCOLN,AVIATOR,2023,BLACK,Gasoline,N,"DV & G ENTERPRISES, INC.",2940 N. RUTHERFORD AVE.,CHICAGO,IL,60634,,,8167Livery
Taxi,5973,ACTIVE,TOYOTA,PRIUS,2014,BLUE/WHITE,Hybrid,N,SYED TAXI INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,5973Taxi
Taxi,5745,ACTIVE,FORD,ESCAPE,2012,GREEN,Hybrid,N,"NECT 1, INC.",6500 N. WESTERN AVE.,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5745Taxi
Taxi,1656,VIOLATION,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,"PARAMOUNT TAXI, INC",4020 W. GLENLAKE AVE.,CHICAGO,IL,60646,DIS-AFFILIATED,Owner Manager,1656Taxi
Taxi,3585,ACTIVE,TOYOTA,VENZA,2021,YELLOW,Hybrid,N,SAGAMITE INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,Yellow Cab Association,Owner-Operator,3585Taxi
Taxi,6263,VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,BELLA & IZA INC,2617 S. WABASH AVE.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,6263Taxi
Livery,7598,ACTIVE,LINCOLN,NAVIGATOR L,2022,BLACK,Gasoline,N,ISAAC FENTRY TRANSPORT LLC,7546 S. CRANDON AVE.,CHICAGO,IL,60649,,,7598Livery
Taxi,4839,ACTIVE,TOYOTA,CAMRY,2019,GRAY/WHITE,Hybrid,N,EYOB & YAFET LLC,6550 N. CLARK ST.,CHICAGO,IL,60626,Choice Taxi Association Inc,Owner Manager,4839Taxi
Taxi,346,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,N,JIN CAB CORP I,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,346Taxi
Livery,7768,ACTIVE,CHEVROLET,SUBURBAN,2020,BLACK,Gasoline,N,LUCKY LIVERY INC,5905 S. KEDZIE AVE.,CHICAGO,IL,60629,,,7768Livery
Taxi,2271,ACTIVE,TOYOTA,PRIUS,2013,BLUE/WHITE,Hybrid,N,AMTRANCO INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Chicago Taxicab Management Inc.,2271Taxi
Taxi,479,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,M.T. TAXICAB INC.,840 W. SUNNYSIDE AVE.,CHICAGO,IL,60640,Independent1,Owner-Operator,479Taxi
Taxi,6340,ACTIVE,TOYOTA,RAV4,2016,BLUE/WHITE,Hybrid,N,KINGDOM TRANSPORT INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner Manager,6340Taxi
Livery,8963,ACTIVE,CHEVROLET,SUBURBAN,2023,BLACK,Gasoline,N,TRANS HORN CORP.,5550 N. ELSTON AVE.,CHICAGO,IL,60630,,,8963Livery
Livery,8865,ACTIVE,CHEVROLET,SUBURBAN,2021,BLACK,Gasoline,N,BY LIMOUSINE SERVICE LLC,2428 W. THOMAS ST.,CHICAGO,IL,60622,,,8865Livery
Livery,70076,ACTIVE,FORD,EXPEDITION,2020,BLACK,Gasoline,N,YAZAN LIMO INC.,5550 N. ELSTON AVE.,CHICAGO,IL,60630,,,70076Livery
Taxi,3145,VIOLATION,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,DOME CAB COMPANY,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646,DIS-AFFILIATED,Owner Manager,3145Taxi
Taxi,4402,ACTIVE,TOYOTA,CAMRY,2017,WHITE,Hybrid,N,TOUFIK CAB CO.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,4402Taxi
Taxi,6403,VIOLATION,TOYOTA,CAMRY,2014,WHITE,Hybrid,N,DEVON HACKING CORP.,2601 W. PETERSON AVE.,CHICAGO,IL,60659,DIS-AFFILIATED,Owner Manager,6403Taxi
Charter Sightseeing,10475,INACTIVE,FORD,E250,2008,BLACK,Gasoline,N,DDSSBOS LLC,2251 S. THROOP ST.,CHICAGO,IL,60608,,,10475Charter Sightseeing
Taxi,4846,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,N,"JAZZY GILL, INC.",6220 N. RIDGE AVE.,CHICAGO,IL,60660,Independent1,Owner-Operator,4846Taxi
Taxi,2364,VIOLATION,VPG,MV-1,2012,WHITE,Compressed Natural Gas,Y,"LUCKY SEVEN CHICAGO ONE, INC.",2617 S. WABASH AVE.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,2364Taxi
Taxi,2766,ACTIVE,TOYOTA,PRIUS,2014,GRAY/WHITE,Hybrid,N,SOLIANA CORP,850 W. EASTWOOD AVE.,CHICAGO,IL,60640,Independent1,Owner Manager,2766Taxi
Livery,9783,ACTIVE,CHEVROLET,SUBURBAN,2022,BLACK,Gasoline,N,MING LIU,218 W. 19TH ST.,CHICAGO,IL,60616,,,9783Livery
Taxi,4427,VIOLATION,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,CHICAGO MEDALLION THREE LLC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,4427Taxi
Taxi,2131,VIOLATION,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,ODA CAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,2131Taxi
Taxi,58,ACTIVE,TOYOTA,CAMRY,2019,BLUE/WHITE,Hybrid,N,MAYAYE CORP,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner-Operator,58Taxi
Taxi,6206,ACTIVE,TOYOTA,RAV4,2017,BLUE/WHITE,Hybrid,N,MEMONA INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641,Sun Taxi Association Inc,Owner Manager,6206Taxi
Taxi,3489,ACTIVE,TOYOTA,CAMRY,2015,YELLOW,Hybrid,N,ULTRA INVESTMENT CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,Yellow Cab Association,Owner Manager,3489Taxi
Taxi,6291,VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,SCORPION CAB CO.,2617 S. WABASH AVE.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,6291Taxi
Taxi,3540,VIOLATION,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,"LINCOLNSHIRE SERVICE II, CORP.",3801 N. ELSTON AVE.,CHICAGO,IL,60618,EXPIRED AFFILIATION,Owner Manager,3540Taxi
Taxi,1112,VIOLATION,TOYOTA,COROLLA,2017,WHITE,Compressed Natural Gas,N,PETANI CAB CORP,2945 W. PETERSON AVE.,CHICAGO,IL,60659,Top Cab Association,Top Cab Corp.,1112Taxi
Livery,70508,ACTIVE,LINCOLN,AVIATOR,2023,BLACK,Gasoline,N,(NONE) SHAIK PARVEZ,6707 N. ARTESIAN AVE.,CHICAGO,IL,60645,,,70508Livery
Livery,7848,ACTIVE,CADILLAC,ESCALADE ESV,2019,BLACK,Gasoline,N,NURIA ENTERPRISE INC,2643 W. PRATT BLVD.,CHICAGO,IL,60645,,,7848Livery
Medicar,11201,INACTIVE,FORD,ECONOLINE,2010,WHITE,Gasoline,N,CITY WEST TRANSPORTATION  INC,50 N. MENARD AVE.,CHICAGO,IL,60644,,,11201Medicar
Taxi,1360,VIOLATION,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,LINCOLNSHIRE SERVICE I CORP.,3801 N. ELSTON AVE.,CHICAGO,IL,60618,EXPIRED AFFILIATION,Owner Manager,1360Taxi
Taxi,5803,VIOLATION,TOYOTA,PRIUS,2014,WHITE,Hybrid,N,TAYE EXPRESS INC,1916 W. PRATT BLVD.,CHICAGO,IL,60626,EXPIRED AFFILIATION,Owner Manager,5803Taxi
Ambulance,5522,INACTIVE,FORD,E350,2007,WHITE/BLUE,Gasoline,N,AMBULANCE TRANSPORTATION INC,8400 W. 183RD PL.,TINLEY PARK,IL,60487,,,5522Ambulance
Medicar,6722,INACTIVE,FORD,E250,2006,WHITE,Gasoline,N,BRYANT'S TRANSPORTATION SERVICES LLC,10132 S. BEVERLY AVE.,CHICAGO,IL,60643,,,6722Medicar
Livery,70841,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,,70841Livery
Livery,70842,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,,70842Livery
Livery,70843,INACTIVE,,,,,Gasoline,N,CITY OF CHICAGO BACP,,,,,,,70843Livery
Livery,9340,VIOLATION,LINCOLN,MKT,2018,BLACK,Gasoline,N,HJS DRIVE LLC,420 W. HURON ST.,CHICAGO,IL,60654,,,9340Livery
Livery,8353,ACTIVE,CHEVROLET,SUBURBAN,2023,BLACK,Gasoline,N,DANA TRANSIT INC,6321 N. SACRAMENTO AVE.,CHICAGO,IL,60659,,,8353Livery
Medicar,6628,INACTIVE,FORD,E150,2009,WHITE,Gasoline,N,"SPECIALTY NEEDS TRANSPORTATION, INC.",8400 W. 183RD PL.,TINLEY PARK,IL,60487,,,6628Medicar
Taxi,5623,ACTIVE,TOYOTA,SCION,2015,BLACK,Gasoline,N,DADINGO LLC,4057 S. CALUMET AVE.,CHICAGO,IL,60653,Independent1,Owner-Operator,5623Taxi
Taxi,4330,SURRENDER,TOYOTA,SIENNA,2022,GRAY,Gasoline,N,SOSE LLC,4956 S. PRAIRIE AVE.,CHICAGO,IL,60615,Independent1,Owner-Operator,4330Taxi
Taxi,6236,VIOLATION,DODGE,GRAND CARAVAN,2013,WHITE,Compressed Natural Gas,Y,GOODBAR TAXI CORP II,2532 W. WARREN BLVD.,CHICAGO,IL,60612,DIS-AFFILIATED,Owner Manager,6236Taxi
Livery,8349,ACTIVE,GMC,YUKON,2019,BLACK,Gasoline,N,"ASH TRAVELLERS, INC",4116 W. BELMONT AVE.,CHICAGO,IL,60641,,,8349Livery
Taxi,5677,ACTIVE,TOYOTA,RAV4,2020,ORANGE,Hybrid,N,MORAN TAXI INC,4301 W. MONTROSE AVE.,CHICAGO,IL,60641,WOLLEY TAXI,Owner Manager,5677Taxi
Taxi,5659,ACTIVE,TOYOTA,CAMRY,2015,BLACK,Hybrid,N,CHOWDHURY 22 INC,2215 W. THOME AVE.,CHICAGO,IL,60659,Independent1,Owner-Operator,5659Taxi
Taxi,5984,VIOLATION,TOYOTA,CAMRY,2017,WHITE,Hybrid,N,H.B.A.K. INC,5200 N. OTTO AVE.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,5984Taxi
Taxi,5648,VIOLATION,TOYOTA,CAMRY,2013,WHITE,Hybrid,N,NOUR ENTERPRISE INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,5648Taxi
Taxi,3747,VIOLATION,TOYOTA,PRIUS,2014,WHITE,Hybrid,N,COHEN CAB CORP.,5416 N. BROADWAY ST.,CHICAGO,IL,60640,EXPIRED AFFILIATION,Owner Manager,3747Taxi
Taxi,5385,SURRENDER,TOYOTA,PRIUS,2017,YELLOW,Hybrid,N,SAJID ENTERPRISE INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,Yellow Cab Association,Owner-Operator,5385Taxi
Taxi,2229,VIOLATION,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,HOOMAN RIDE INC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,2229Taxi
Taxi,450,VIOLATION,TOYOTA,PRIUS,2012,WHITE,Hybrid,N,MUDI CAB CO.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner-Operator,450Taxi
Taxi,6470,ACTIVE,TOYOTA,CAMRY,2019,WHITE,Hybrid,N,MA CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,6470Taxi
Livery,7588,ACTIVE,LINCOLN,NAVIGATOR L,2022,BLACK,Gasoline,N,PRIORITY CHICAGO LIMOUSINE INC.,4508 S. KNOX AVE.,CHICAGO,IL,60632,,,7588Livery
Taxi,6366,VIOLATION,TOYOTA,PRIUS,2014,WHITE,Hybrid,N,"CHICAGO POLO XIV, INC.",2617 S. WABASH AVE.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,6366Taxi
Livery,70509,ACTIVE,CHEVROLET,SUBURBAN,2023,BLACK,Gasoline,N,KE LOGISTIC SOLUTIONS LLC,5905 S. KEDZIE AVE.,CHICAGO,IL,60629,,,70509Livery
Taxi,1063,SURRENDER,TOYOTA,RAV4,2018,YELLOW,Hybrid,N,ECUADOR EXPRESS US CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,Yellow Cab Association,Owner-Operator,1063Taxi
Livery,9516,ACTIVE,LINCOLN,NAVIGATOR L,2021,BLACK,Gasoline,N,NICK GUEORGUIEV INC.,5550 N. ELSTON AVE.,CHICAGO,IL,60630,,,9516Livery
Taxi,517,VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,2617 S. WABASH AVE.,CHICAGO,IL,60616,EXPIRED AFFILIATION,Owner Manager,517Taxi
Livery,70194,ACTIVE,FORD,EXPEDITION,2023,BLACK,Gasoline,N,M M TRADING INC.,4407 N. BROADWAY,CHICAGO,IL,60640,,,70194Livery
Livery,7304,VIOLATION,MERCEDES,S550,2015,BLACK,Gasoline,N,M & M LIMOUSINE SERVICE INC,200 E. RANDOLPH ST.,CHICAGO,IL,60601,,,7304Livery
Taxi,3839,VIOLATION,FORD,ESCAPE,2012,WHITE,Hybrid,N,TEL AVIV CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616,DIS-AFFILIATED,Owner Manager,3839Taxi
Livery,7079,ACTIVE,LINCOLN,CONTINENTAL,2017,BLACK,Gasoline,N,AMM'S LIMOUSINE SERVICE INC,321 N. CLARK ST.,CHICAGO,IL,60654,,,7079Livery
Livery,9505,ACTIVE,MERCEDES,METRIS,2021,BLACK,Gasoline,N,EMPIRE LIMOUSINE INC,5320 W. LAWRENCE AVE.,CHICAGO,IL,60630,,,9505Livery
Medicar,6614,INACTIVE,CHEVROLET,VAN,2006,GOLD,Gasoline,N,D AND R TRANSPORTATION INC,1965  GLENWOOD DYER RD.,LYNWOOD,IL,60411,,,6614Medicar
Livery,9182,ACTIVE,FORD,EXPEDITION PLATINUM,2022,BLACK,Gasoline,N,D M LIMO INC.,380 E. 71ST ST.,CHICAGO,IL,60619,,,9182Livery
Horse Drawn Carriage,56,INACTIVE,ANDERSON,VIS-A-VIS,,,Horse,N,ROYAL CARRIAGE LIMITED.,1410 N. ORLEANS ST.,CHICAGO,IL,60610,,,56Horse Drawn Carriage
Taxi,2400,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,N,SHAN TRANSPORATION INC,6304 N. CLARK ST.,CHICAGO,IL,60660,Flash Cab Co,Owner Manager,2400Taxi
Taxi,1370,ACTIVE,TOYOTA,PRIUS,2015,CREAM/GREEN,Hybrid,N,KARAM CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,Checker Taxi Association Co.,Owner Manager,1370Taxi
Taxi,4404,VIOLATION,TOYOTA,CAMRY,2016,WHITE,Hybrid,N,DHINDSA CAB CO.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,4404Taxi
Taxi,3386,VIOLATION,NISSAN,ROGUE,2017,WHITE,Gasoline,N,BALEPO EXPRESS INC,2532 W. WARREN BLVD.,CHICAGO,IL,60612,Independent1,Owner-Operator,3386Taxi
Taxi,5683,ACTIVE,TOYOTA,CAMRY,2011,WHITE,Hybrid,N,CHICAGO BEST CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,5683Taxi
Taxi,176,ACTIVE,HONDA,HR-V,2022,WHITE,Gasoline,N,RUBI FERAH INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,176Taxi
Livery,8458,ACTIVE,CHEVROLET,SUBURBAN,2020,BLACK,Gasoline,N,TOM LIMO CORP.,2954 S. ARCHER AVE.,CHICAGO,IL,60608,,,8458Livery
Livery,7852,ACTIVE,FORD,EXPEDITION,2022,BLACK,Gasoline,N,D M LIMO INC.,380 E. 71ST ST.,CHICAGO,IL,60619,,,7852Livery
